l3_id,l3_name,l2_id,l2_name,l1_id,l1_name,scene_name_zh,scene_name_en,industry_code,industry_name,process_step,step_order,total_steps_in_scene,is_new_l3,human_description,duration_estimate,parallel_with,boundary_note,scene_id,source_file
L3-04-01-001,力握-软袋边缘-双手对握,L2-04-01,力量抓握,L1-04,手部抓握操控,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,9,42,True,双手抓握茶叶袋两侧边缘,1-2,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-03-03-001,协搬-软袋状物料-中载,L2-03-03,双臂协调搬运,L1-03,上肢空间运动,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,10,42,True,双臂将茶叶袋提起至腰部高度,1-2,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-02-02-002,俯身-直立恢复-负载状态,L2-02-02,弯腰俯身,L1-02,躯体姿态调整,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,11,42,True,躯干恢复直立姿态,1-2,,弯腰俯身的逆向恢复动作，仍归入L2-02-02,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-01-07-001,负载行走-中型软袋-双臂前持,L2-01-07,负载行走,L1-01,全身位移,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,12,42,True,手持茶叶袋行走返回料斗位置,3-8,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-01-08-001,停位-设备操作标线-分米级,L2-01-08,精确停位,L1-01,全身位移,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,13,42,False,在料斗加料口前精确停位,1-2,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-03-03-001,协搬-软袋状物料-中载,L2-03-03,双臂协调搬运,L1-03,上肢空间运动,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,14,42,False,将茶叶袋举起至料斗开口上方,2-3,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-03-04-001,翻转-绕水平轴-120度倾倒,L2-03-04,物体翻转调姿,L1-03,上肢空间运动,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,15,42,True,翻转茶叶袋使袋口朝下倾斜,2-3,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-02-06-001,支撑-上举倾斜姿态-抗重力,L2-02-06,静态支撑保持,L1-02,躯体姿态调整,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,16,42,True,保持倾斜姿态让茶叶均匀流入料斗,5-15,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-03-02-001,转移-空软袋-近距放置,L2-03-02,单臂负载转移,L1-03,上肢空间运动,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,17,42,True,将空袋放下至废料收集处,2-3,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-04-07-001,释放-直接松指-物体已支撑,L2-04-07,受控释放,L1-04,手部抓握操控,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,18,42,True,松开手指释放空袋,0.5-1,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-01-01-001,行走-车间环氧地坪-匀速,L2-01-01,平地直行,L1-01,全身位移,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,19,42,False,行走至包装膜卷安装位置,2-5,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-05-01-001,点压-工业控制按钮-中等力度,L2-05-01,点压触发,L1-05,线性力施加,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,20,42,True,手指按压停机按钮使设备停止运行,0.5-1,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-07-05-001,开合-设备防护盖-0至90度,L2-07-05,铰接开合,L1-07,约束路径操作,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,21,42,True,手握防护盖把手向外拉开防护盖,1-2,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-06-04-001,旋脱-膜卷轴锁紧旋钮-逆时针180度,L2-06-04,旋转解锁脱开,L1-06,旋转操作,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,22,42,True,手指旋转膜卷轴端部锁紧旋钮松开固定,2-4,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-07-02-001,抽出-膜卷轴配合-低阻力,L2-07-02,直线抽出,L1-07,约束路径操作,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,23,42,True,双手握住旧膜卷芯沿轴向抽出,2-3,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-03-02-002,转移-空膜芯筒-近距放置,L2-03-02,单臂负载转移,L1-03,上肢空间运动,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,24,42,True,将旧膜芯移放至废料区,2-3,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-04-07-001,释放-直接松指-物体已支撑,L2-04-07,受控释放,L1-04,手部抓握操控,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,25,42,False,松开手指释放旧膜芯,0.5-1,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-03-01-001,伸达-物料存放区-无障碍直线,L2-03-01,空载伸达,L1-03,上肢空间运动,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,26,42,True,空手伸向新膜卷存放位置,1-2,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-04-01-002,力握-圆筒形膜卷-双手端握,L2-04-01,力量抓握,L1-04,手部抓握操控,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,27,42,True,双手握住新包装膜卷两端,1-2,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-03-03-002,协搬-圆筒形膜卷-中载,L2-03-03,双臂协调搬运,L1-03,上肢空间运动,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,28,42,True,将新膜卷搬运至安装位置,2-4,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-07-01-001,插入-膜卷轴孔配合-间隙配合,L2-07-01,直线插入,L1-07,约束路径操作,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,29,42,True,将新膜卷沿轴向插入安装轴,2-4,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-06-02-001,手拧-旋钮锁紧件-顺时针紧固,L2-06-02,徒手旋拧,L1-06,旋转操作,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,30,42,True,旋转锁紧旋钮固定新膜卷,2-4,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-04-02-001,捏取-二指对捏-薄膜边缘,L2-04-02,精密捏取,L1-04,手部抓握操控,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,31,42,True,指尖捏取膜头边缘,1-2,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-07-04-001,滑移-导辊穿膜路径-中等行程,L2-07-04,导轨滑移,L1-07,约束路径操作,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,32,42,True,将膜沿导辊路径穿引至封口机构,15-30,,[边界判定]穿膜动作沿固定导辊路径进行，属于受物理结构约束的路径运动,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-04-07-002,释放-渐进松指-薄膜定位,L2-04-07,受控释放,L1-04,手部抓握操控,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,33,42,True,松开手指释放膜头让其进入封口机构,0.5-1,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-07-05-001,开合-设备防护盖-0至90度,L2-07-05,铰接开合,L1-07,约束路径操作,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,34,42,False,关闭设备防护盖,1-2,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-05-01-001,点压-工业控制按钮-中等力度,L2-05-01,点压触发,L1-05,线性力施加,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,35,42,False,手指按压启动按钮恢复设备运行,0.5-1,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-01-01-001,行走-车间环氧地坪-匀速,L2-01-01,平地直行,L1-01,全身位移,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,36,42,False,行走至包装成品输送线旁,2-5,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-03-01-002,伸达-输送线上方-跟随运动,L2-03-01,空载伸达,L1-03,上肢空间运动,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,37,42,True,空手伸向输送线上的茶叶小袋,1-2,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-04-02-002,捏取-三指捏握-小袋包装,L2-04-02,精密捏取,L1-04,手部抓握操控,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,38,42,True,指尖捏取一袋包装好的茶叶小袋,0.5-1,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-03-02-003,转移-小袋包装-近距检视位,L2-03-02,单臂负载转移,L1-03,上肢空间运动,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,39,42,True,将茶叶小袋移至眼前便于检查,1-2,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-09-02-001,贴检-封口线表面-热封质量检查,L2-09-02,近距贴近检视,L1-09,感知定位运动,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,40,42,True,目视检查封口线的完整性和热封质量,2-5,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-09-04-001,触探-密封强度-封口边缘,L2-09-04,触觉探测检查,L1-09,感知定位运动,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,41,42,True,手指轻捏封口处测试密封强度,1-3,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-03-05-001,定放-小袋包装-输送线定位,L2-03-05,精确定点放置,L1-03,上肢空间运动,茶叶包装封口-精制茶包装线-小袋定量,TeaPackaging-RefiningPackagingLine-SmallBagPortioning,15-153-1530,酒、饮料和精制茶制造业,包装,42,42,True,将检查完的茶叶小袋放回输送线或放入样品区,1-2,,,15-153-1530,l3_茶叶包装封口-精制茶包装线-小袋定量.json
L3-01-01-001,行走-水泥地面-匀速,L2-01-01,平地直行,L1-01,全身位移,茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,酒、饮料和精制茶制造业,筛分,1,24,True,从待机位置沿车间地面行走至茶袋存放区域,3-5,,,15-153-1530,l3_茶叶筛分上料-精制车间-轻质物料.json
L3-02-02-001,俯身-中度前屈-膝下高度,L2-02-02,弯腰俯身,L1-02,躯体姿态调整,茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,酒、饮料和精制茶制造业,筛分,2,24,True,弯腰屈髋使双手能够触及低位存放的茶袋,1-2,,,15-153-1530,l3_茶叶筛分上料-精制车间-轻质物料.json
L3-03-01-001,伸达-物料堆放区-直线路径,L2-03-01,空载伸达,L1-03,上肢空间运动,茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,酒、饮料和精制茶制造业,筛分,3,24,True,双臂向前伸展接近茶袋两端抓握位置,0.5-1,,,15-153-1530,l3_茶叶筛分上料-精制车间-轻质物料.json
L3-04-01-001,力握-编织袋端部-大尺寸,L2-04-01,力量抓握,L1-04,手部抓握操控,茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,酒、饮料和精制茶制造业,筛分,4,24,True,双手全手包络抓握茶袋两端编织袋材质部位,0.5-1,,,15-153-1530,l3_茶叶筛分上料-精制车间-轻质物料.json
L3-02-03-001,蹲姿-浅蹲起身-负重状态,L2-02-03,下蹲起立,L1-02,躯体姿态调整,茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,酒、饮料和精制茶制造业,筛分,5,24,True,膝关节和髋关节协调发力从弯腰状态直立起身抬起茶袋,1.5-2,,[边界判定] 虽然初始是弯腰而非下蹲，但负重起身时膝关节屈曲参与发力，符合L2-02-03的运动模式,15-153-1530,l3_茶叶筛分上料-精制车间-轻质物料.json
L3-01-07-001,负载行走-袋装物料-双臂前持,L2-01-07,负载行走,L1-01,全身位移,茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,酒、饮料和精制茶制造业,筛分,6,24,True,双臂前持茶袋从存放区行走至筛分机进料斗位置,4-6,,,15-153-1530,l3_茶叶筛分上料-精制车间-轻质物料.json
L3-01-08-001,停位-进料斗边缘-厘米级,L2-01-08,精确停位,L1-01,全身位移,茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,酒、饮料和精制茶制造业,筛分,7,24,True,在进料斗边缘指定操作位置精确停稳,0.5-1,,,15-153-1530,l3_茶叶筛分上料-精制车间-轻质物料.json
L3-03-03-001,协搬-袋装物料-中载,L2-03-03,双臂协调搬运,L1-03,上肢空间运动,茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,酒、饮料和精制茶制造业,筛分,8,24,True,双臂协调将茶袋提升并搁置于进料斗边缘支架上,1-2,,,15-153-1530,l3_茶叶筛分上料-精制车间-轻质物料.json
L3-04-07-001,释放-渐进松指-物体已支撑,L2-04-07,受控释放,L1-04,手部抓握操控,茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,酒、饮料和精制茶制造业,筛分,9,24,True,双手渐进松开手指释放茶袋使其稳定在支架上,0.5-1,,,15-153-1530,l3_茶叶筛分上料-精制车间-轻质物料.json
L3-03-01-002,伸达-工具存放区-侧向路径,L2-03-01,空载伸达,L1-03,上肢空间运动,茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,酒、饮料和精制茶制造业,筛分,10,24,True,单臂向工具架方向伸展接近割刀存放位置,0.5-1,,,15-153-1530,l3_茶叶筛分上料-精制车间-轻质物料.json
L3-04-03-001,工具握持-割刀-切割功能姿,L2-04-03,工具功能握持,L1-04,手部抓握操控,茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,酒、饮料和精制茶制造业,筛分,11,24,True,手指按切割功能姿势握持割刀手柄,0.5-1,,,15-153-1530,l3_茶叶筛分上料-精制车间-轻质物料.json
